gene,noFMT_3_colon
28_GL0120321,3
gene_3694613,3
10_GL0065277,3
gene_3454724,3
2A-dyr13-07_GL0022441,3
S-Fe10_GL0125362,3
AF73-05_11_GL0251493,3
gene_810479,3
1A-dyr2-07_GL0035924,3
10_GL0078186,3
10_GL0064156,3
Chow_4_GL0069941,3
S-Fe10_GL0139903,3
MC-6-5_GL0059065,3
G1-4A_GL0073536,3
gene_1566520,3
10_GL0086445,3
gene_3899628,3
gene_4227273,3
G1-1A_GL0059774,3
2A-dyr13-07_GL0041140,3
gene_1809164,3
1-1_GL0002255,3
S-Fe10_GL0042815,3
10_GL0036585,3
10_GL0053430,3
gene_4550717,3
G1-1A_GL0065764,3
S-Fe11_GL0145194,3
gene_1785302,3
MC-6-5_GL0002293,3
Group2-7A_GL0019424,3
19_GL0020941,3
S-Fe10_GL0117452,3
gene_3760754,3
MH-0-4_GL0085608,3
S-Fe10_GL0178766,3
3-2_GL0076214,3
MC-0-1_GL0088472,3
gene_1366709,3
gene_3862041,3
gene_2699281,3
2B-dyr23-07_GL0002534,3
AF73-05_10_GL0060431,3
1-1_GL0057899,3
NZ_RAYW01000001.1_cds_WP_121697915.1_906,3
gene_123740,3
HF-F_1_GL0257575,3
Chow_2_GL0175888,3
gene_4517606,3
G1-1A_GL0113978,3
AF73-05_1_GL0237638,3
gene_2959214,3
40_GL0077788,3
MC-0-1_GL0081724,3
gene_479661,3
gene_1797515,3
S-Fe1_GL0039900,3
S-Fe10_GL0099289,3
gene_2292252,3
gene_187604,3
G1-1A_GL0061014,3
gene_996789,3
10_GL0097303,3
10_GL0050629,3
gene_508415,3
HF-F_1_GL0011664,3
G1-1A_GL0059738,3
gene_2396869,3
S-Fe1_GL0028703,3
G1-1A_GL0003514,3
1A-dyr4-07_GL0022802,3
gene_3860086,3
AF73-05_11_GL0048275,3
gene_4248368,3
gene_4223151,3
AF73-05_5_GL0132706,3
MC-6-2_GL0041930,3
gene_369735,3
gene_3037806,3
10_GL0035789,3
4-5_GL0064865,3
S-Fe10_GL0094073,3
8-8_GL0040352,3
gene_164926,3
HF-F_3_GL0064673,3
2-5_GL0071686,3
HF-F_1_GL0018330,3
2A-dyr14-06_GL0000464,3
gene_3641661,3
12_GL0030763,3
10_GL0001111,3
gene_1919040,3
gene_2155101,3
2-1_GL0071491,3
10_GL0030312,3
HF-F_3_GL0048949,3
gene_3492503,3
42_GL0102157,3
gene_1954804,3
8-4_GL0037758,3
gene_1486766,3
gene_3492530,3
gene_187642,3
10_GL0081472,3
G1-1A_GL0059779,3
MC-6-2_GL0003532,3
MC-6-4_GL0059079,3
NZ_CP021421.1_cds_WP_068960055.1_342,3
gene_4376379,3
MH-0-5_GL0110838,3
G1-1A_GL0086520,3
2-1_GL0043508,3
AF73-05_8_GL0440746,3
10_GL0081457,3
gene_3320714,3
gene_3832851,3
gene_1143032,3
gene_1615272,3
40_GL0009375,3
1-1_GL0021521,3
gene_423159,3
gene_2811421,3
10_GL0045143,3
2A-dyr14-06_GL0058743,3
1A-dyr2-07_GL0016389,3
26_GL0073322,3
4_GL0074274,3
Food_4_GL0327906,3
gene_4124198,3
gene_4587532,3
gene_3031915,3
HF-F_1_GL0050410,3
OB-1_7_GL0021365,3
1A-dyr2-07_GL0065680,3
G1-1A_GL0070529,3
1-3_GL0027503,3
gene_3781982,3
NZ_KI535334.1_cds_WP_023348381.1_2798,3
gene_3146998,3
gene_536569,3
gene_1909753,3
Group2-5A_GL0071744,3
G1-1A_GL0101248,3
8-5_GL0082564,3
AF73-05_1_GL0234491,3
gene_3788377,3
gene_418198,3
gene_4555203,3
gene_3684337,3
25_GL0078685,3
S-Fe11_GL0040469,3
gene_4200354,3
HF-F_1_GL0186712,3
MH-6-1_GL0109543,3
gene_1805838,3
8-6_GL0069907,3
32_GL0016726,3
2-1_GL0028143,3
gene_2602879,3
NZ_CP021421.1_cds_WP_068959750.1_734,3
gene_1066065,3
MH-0-3_GL0075458,3
gene_3311106,3
2A-dyr13-07_GL0041234,3
NZ_RAYV01000013.1_cds_WP_120359766.1_142,3
1A-dyr2-07_GL0047252,3
AF73-05_11_GL0174995,3
43_GL0087434,3
32_GL0016720,3
10_GL0042233,3
gene_127616,3
HF-F_1_GL0244082,3
1-5_GL0022584,3
6-3_GL0124894,3
8-4_GL0089789,3
1A-dyr2-07_GL0008646,3
4-1_GL0041195,3
S-Fe10_GL0100123,3
gene_4427968,3
1A-dyr1-07_GL0046965,3
S-Fe7_GL0057897,3
MC-6-2_GL0078918,3
gene_3254411,3
2A-dyr13-07_GL0022443,3
ERR1211992_Scaf18_1668,3
OB-1_8_GL0041889,3
gene_923930,3
HF-F_12_GL0165100,3
Chow_2_GL0121140,3
HF-F_9_GL0037777,3
AF73-05_1_GL0149221,3
gene_730013,3
42_GL0049937,3
gene_773210,3
S-Fe10_GL0091681,3
gene_1909750,3
MC-6-1_GL0047124,3
MC-6-2_GL0003641,3
gene_3156625,3
NZ_CP021421.1_cds_WP_068960930.1_1952,3
43_GL0023961,3
8-4_GL0105168,3
gene_814756,3
gene_4605922,3
1-3_GL0029066,3
DSM22607_1_GL0041144,3
gene_1368596,3
gene_1432272,3
gene_2768166,3
Food_3_GL0234192,3
gene_2010948,3
Food_7_GL0173186,3
1A-dyr2-07_GL0034126,3
34_GL0071572,3
gene_3716465,3
HF-F_1_GL0019556,3
MH-6-5_GL0019870,3
gene_2652188,3
HF-F_1_GL0273463,3
NZ_AUGK01000011.1_cds_WP_084636400.1_1787,3
MC-0-1_GL0061468,3
10_GL0034783,3
10_GL0054047,3
gene_457022,3
S-Fe11_GL0030501,3
15_GL0118610,3
gene_4324703,3
42_GL0101566,3
DSM22607_7_GL0146683,3
HF-F_7_GL0201655,3
32_GL0016721,3
gene_2258108,3
2-3_GL0009124,3
S-Fe13_GL0061258,3
gene_341622,3
NZ_RAYX01000016.1_cds_WP_120376755.1_469,3
30_GL0004187,3
16_GL0035025,3
HF-S_3_GL0431452,3
gene_1855377,3
2-6_GL0069833,3
HF-F_1_GL0252633,3
2-1_GL0001744,3
MH-6-2_GL0109966,3
gene_4513375,3
12_GL0056399,3
10_GL0030749,3
Group2-1A_GL0129284,3
HF-F_1_GL0003688,3
G1-3A_GL0102886,3
gene_4496924,3
Chow_1_GL0112199,3
MC-6-5_GL0092982,3
gene_2091072,3
Group2-5A_GL0057873,3
gene_1431823,3
S-Fe17_GL0088567,3
gene_3681516,3
DSM22607_5_GL0020936,3
gene_4047212,3
MH-6-2_GL0037393,3
10_GL0042238,3
gene_977218,3
G1-1A_GL0015481,3
Food_10_GL0130102,3
Chow_8_GL0003666,3
gene_4280306,3
10_GL0036579,3
DSM22607_10_GL0183183,3
2-1_GL0120606,3
Food_5_GL0245313,3
HF-S_12_GL0260411,3
1A-dyr2-07_GL0041467,3
gene_2675921,3
2-1_GL0010496,3
gene_1861032,3
45_GL0152248,3
gene_3529689,3
MH-6-2_GL0048357,3
S-Fe11_GL0087093,3
gene_2580809,3
G1-1A_GL0028661,3
gene_1124078,3
2-1_GL0076374,3
gene_2468639,3
10_GL0071863,3
G1-1A_GL0033833,3
gene_667361,3
8-4_GL0048505,3
gene_2159605,3
gene_1432270,3
42_GL0054236,3
gene_915445,3
gene_4358653,3
gene_4051599,3
gene_4119716,3
gene_258106,3
1-1_GL0097515,3
gene_3160723,3
MC-0-1_GL0064059,3
NZ_RAYX01000015.1_cds_WP_120376737.1_418,3
G1-2A_GL0060511,3
4-1_GL0009890,3
gene_3460807,3
gene_4619859,3
gene_961444,3
gene_4616488,3
S-Fe4_GL0159095,3
Food_10_GL0118117,3
gene_3594544,3
AF73-05_2_GL0106052,3
gene_258113,3
S-Fe11_GL0068539,3
10_GL0054045,3
S-Fe10_GL0064452,3
10_GL0053423,3
AF73-05_10_GL0029634,3
2-4_GL0039329,3
AF73-05_14_GL0260517,3
gene_1177421,3
1-7_GL0112448,3
gene_1380957,3
11_GL0030543,3
10_GL0020111,3
43_GL0071099,3
10_GL0080474,3
NZ_RAYX01000029.1_cds_WP_120377002.1_919,3
gene_3881856,3
2-4_GL0108764,3
Food_7_GL0371091,3
Chow_5_GL0092302,3
40_GL0085771,3
G1-4A_GL0052229,3
gene_3022356,3
MC-6-2_GL0150638,3
gene_1572817,3
gene_4039480,3
S-Fe10_GL0126503,3
S-Fe11_GL0144028,3
gene_4471505,3
MC-6-1_GL0032534,3
G1-1A_GL0024767,3
gene_318943,3
8-3_GL0048198,3
1-1_GL0089617,3
1-1_GL0092855,3
DSM22607_9_GL0370071,3
S-Fe10_GL0130685,3
10_GL0029468,3
gene_4057471,3
S-Fe1_GL0043236,3
gene_2742206,3
2-1_GL0019129,3
MH-0-3_GL0084828,3
19_GL0066756,3
NZ_RAYX01000135.1_cds_WP_120377697.1_246,3
1A-dyr2-07_GL0069708,3
32_GL0071628,3
G1-1A_GL0076312,3
DSM22607_9_GL0164330,3
gene_3446019,3
3-6_GL0023905,3
gene_475472,3
10_GL0053427,3
gene_4037077,3
gene_2532575,3
Chow_4_GL0019569,3
gene_2832074,3
NZ_CP021421.1_cds_WP_068959748.1_736,3
gene_1609088,3
11_GL0010183,3
gene_4467508,3
NZ_RAYQ01000037.1_cds_WP_120472167.1_2644,3
G1-1A_GL0111263,3
19_GL0085101,3
1A-dyr3-06_GL0002348,3
gene_3986949,3
G1-1A_GL0107450,3
12_GL0011127,3
gene_978770,3
MH-0-3_GL0007112,3
20_GL0133404,3
HF-F_1_GL0045373,3
gene_1022355,3
gene_4028968,3
gene_4419448,3
NZ_AUGK01000003.1_cds_WP_028026054.1_447,3
gene_3541226,3
10_GL0051460,3
S-Fe10_GL0158018,3
gene_3270224,3
gene_1235351,3
S-Fe4_GL0002291,3
gene_3074484,3
ERR1212018_Scaf451_3944,3
gene_2216670,3
10_GL0000853,3
gene_2411028,3
gene_2300639,3
gene_1400307,3
MC-6-2_GL0126504,3
Food_12_GL0076585,3
gene_916480,3
19_GL0084654,3
1A-dyr2-07_GL0076781,3
gene_2047471,3
2-3_GL0067602,3
MH-6-3_GL0069175,3
NZ_CP021421.1_cds_WP_068961376.1_1427,3
S-Fe6_GL0012773,3
G1-5A_GL0183408,3
2-1_GL0064801,3
MC-0-1_GL0090802,3
gene_2206777,3
gene_3511925,3
10_GL0095554,3
32_GL0072728,3
gene_3326742,3
gene_2857140,3
NZ_RAYW01000017.1_cds_WP_121699344.1_514,3
Chow_8_GL0071131,3
10_GL0082600,3
gene_3294755,3
10_GL0031271,3
4-1_GL0005209,3
gene_4334697,3
gene_3470078,3
gene_3925406,3
10_GL0053371,3
gene_3070892,3
gene_798376,3
G1-1A_GL0049594,3
S-Fe1_GL0037698,3
S-Fe7_GL0037789,3
gene_3631997,3
AF73-05_10_GL0064033,3
10_GL0030377,3
gene_3682320,3
Food_2_GL0248312,3
S-Fe9_GL0203487,3
gene_1941098,3
13_GL0066563,3
S-Fe10_GL0143701,3
HF-S_4_GL0145348,3
6-1_GL0092481,3
HF-F_1_GL0112023,3
1-1_GL0009425,3
G1-1A_GL0083428,3
gene_4554923,3
10_GL0097308,3
gene_3223846,3
NZ_CP021421.1_cds_WP_084273995.1_2421,3
32_GL0035147,3
G1-1A_GL0024722,3
10_GL0063451,3
gene_3650417,3
gene_1083346,3
gene_3811659,3
gene_2141688,3
gene_1196706,3
32_GL0068125,3
8-3_GL0049332,3
gene_218656,3
S-Fe10_GL0041507,3
gene_3091854,3
gene_2466519,3
gene_2567792,3
2-4_GL0111307,3
4-1_GL0005203,3
gene_4075945,3
10_GL0027487,3
MC-0-1_GL0060604,3
S-Fe12_GL0149407,3
gene_127629,3
gene_1100349,3
10_GL0080456,3
Food_8_GL0219743,3
gene_1985701,3
gene_4046976,3
1-1_GL0136043,3
G1-1A_GL0028532,3
gene_1561607,3
MC-6-3_GL0062623,3
NZ_CP021421.1_cds_WP_068960910.1_1224,3
S-Fe10_GL0092476,3
NZ_CP021421.1_cds_WP_068960777.1_2145,3
gene_532087,3
10_GL0047623,3
gene_2252395,3
gene_3344457,3
AF73-05_6_GL0308859,3
gene_3067139,3
2-1_GL0081053,3
gene_4484753,3
S-Fe14_GL0037477,3
32_GL0033706,3
ERR1211992_Scaf3_331,3
MC-6-2_GL0132515,3
16_GL0042931,3
8-4_GL0019914,3
34_GL0077056,3
2-4_GL0008599,3
gene_4314406,3
G1-1A_GL0093023,3
6-2_GL0003442,3
gene_1989777,3
gene_971139,3
MC-6-3_GL0067727,3
53_GL0150568,3
10_GL0005865,3
gene_4505013,3
gene_3414343,3
gene_4170699,3
gene_2172097,3
10_GL0039444,3
HF-S_12_GL0203982,3
31_GL0029658,3
Chow_4_GL0106799,3
AF73-05_1_GL0254124,3
1-1_GL0148304,3
gene_2715617,3
1A-dyr2-07_GL0047504,3
HF-F_1_GL0215116,3
10_GL0045238,3
gene_381362,3
S-Fe11_GL0056926,3
10_GL0070878,3
gene_3393479,3
1-7_GL0074262,3
7_GL0072468,3
gene_3905281,3
S-Fe11_GL0050482,3
gene_3617656,3
10_GL0016176,3
gene_2636086,3
6-3_GL0090894,3
gene_2883079,3
Food_4_GL0105309,3
gene_3800770,3
35_GL0119718,3
50_GL0089691,3
MC-0-1_GL0020019,3
AF73-05_11_GL0030989,3
gene_3833604,3
S-Fe10_GL0019684,3
MC-0-3_GL0029406,3
Food_3_GL0257207,3
4_GL0084087,3
gene_1516020,3
Chow_2_GL0047314,3
G1-1A_GL0024735,3
AF73-05_10_GL0052268,3
1A-dyr2-07_GL0024415,3
gene_4410170,3
gene_6761,3
8-4_GL0069737,3
gene_4581836,3
gene_3744488,3
2-4_GL0012459,3
8-4_GL0044913,3
gene_2149304,3
1-1_GL0045596,3
1A-dyr2-07_GL0066984,3
gene_3042717,3
Chow_2_GL0162390,3
G1-1A_GL0015466,3
NZ_KB822566.1_cds_1828,3
gene_4292133,3
gene_2397044,3
S-Fe11_GL0028220,3
32_GL0136492,3
gene_183493,3
42_GL0055701,3
gene_2187979,3
gene_2767902,3
10_GL0021180,3
gene_1994001,3
AF73-05_14_GL0179330,3
MH-0-5_GL0005975,3
Chow_4_GL0000936,3
Food_7_GL0240980,3
1A-dyr2-07_GL0030423,3
gene_3612370,3
gene_2626736,3
G1-1A_GL0063033,3
NZ_CP021421.1_cds_WP_068961898.1_845,3
gene_4563706,3
Food_12_GL0018592,3
G1-1A_GL0048818,3
Food_3_GL0011766,3
MC-6-1_GL0106192,3
43_GL0102594,3
gene_1774382,3
MH-0-5_GL0015088,3
gene_4595753,3
G1-7A_GL0094519,3
gene_1539392,3
7-4_GL0097567,3
gene_4561830,3
S-Fe2_GL0039337,3
gene_3057233,3
10_GL0013879,3
gene_3169596,3
gene_1632297,3
10_GL0023850,3
gene_1355089,3
53_GL0136595,3
gene_723235,3
10_GL0010694,3
S-Fe10_GL0072288,3
gene_2007244,3
gene_4195455,3
HF-S_14_GL0280520,3
gene_4407050,3
gene_1602218,3
gene_3759517,3
gene_1468733,3
32_GL0039655,3
1A-dyr2-07_GL0008243,3
Chow_8_GL0024985,3
gene_4247693,3
gene_3182710,3
2-1_GL0067770,3
S-Fe11_GL0074964,3
8-5_GL0097171,3
Chow_8_GL0236895,3
6_GL0093084,3
gene_953406,3
gene_708187,3
S-Fe3_GL0010892,3
Group2-3A_GL0108544,3
gene_3673223,3
S-Fe9_GL0244269,3
10_GL0032901,3
1B-dyr11-07_GL0029165,3
gene_3593801,3
gene_1101230,3
2-3_GL0055482,3
8-5_GL0107367,3
2-1_GL0004028,3
gene_3819238,3
Food_3_GL0130224,3
2-4_GL0101969,3
2-1_GL0013436,3
2-4_GL0080811,3
10_GL0005855,3
S-Fe10_GL0106105,3
G1-1A_GL0061007,3
OB-1_4_GL0346932,3
10_GL0053992,3
Food_8_GL0307640,3
gene_2959350,3
Food_2_GL0219404,3
10_GL0030374,3
10_GL0031268,3
34_GL0042072,3
DSM22607_8_GL0210010,3
G1-1A_GL0032133,3
10_GL0001110,3
10_GL0081478,3
gene_3205309,3
2-4_GL0076398,3
gene_3748604,3
gene_1066068,3
36_GL0012548,3
10_GL0057467,3
42_GL0097652,3
MC-6-3_GL0038081,3
gene_2120548,3
gene_3577305,3
gene_3243026,3
1-1_GL0149840,3
1A-dyr3-06_GL0023130,3
G1-1A_GL0032166,3
Chow_1_GL0217464,3
G1-4A_GL0034861,3
G1-1A_GL0051704,3
gene_1885046,3
16_GL0065985,3
20_GL0121024,3
G1-1A_GL0095184,3
1-1_GL0026658,3
gene_1038347,3
1-4_GL0085928,3
55_GL0116725,3
G1-1A_GL0059787,3
G1-1A_GL0101210,3
31_GL0043824,3
10_GL0063500,3
Chow_5_GL0218864,3
15_GL0162743,3
gene_4463347,3
4-1_GL0081887,3
AF73-05_14_GL0093497,3
HF-F_1_GL0030211,3
gene_3449869,3
gene_4415742,3
gene_4431048,3
14_GL0097358,3
gene_1454870,3
AF73-05_4_GL0178367,3
45_GL0033181,3
32_GL0031094,3
gene_4236357,3
2A-dyr16-07_GL0031350,3
1A-dyr2-07_GL0029514,3
gene_4242202,3
HF-S_2_GL0161147,3
Food_2_GL0174865,3
10_GL0047625,3
G1-1A_GL0059744,3
gene_680930,3
gene_3961130,3
gene_4636489,3
38_GL0034987,3
10_GL0032900,3
10_GL0051450,3
gene_4421225,3
gene_318920,3
G1-1A_GL0057437,3
gene_274810,3
S-Fe17_GL0076135,3
gene_3079777,3
AF73-05_1_GL0237637,3
gene_1930469,3
S-Fe1_GL0170781,3
G1-1A_GL0059676,3
gene_2629831,3
NZ_CP021421.1_cds_WP_068960413.1_2595,3
gene_4547734,3
10_GL0035786,3
1A-dyr2-07_GL0069711,3
gene_2252076,3
G1-1A_GL0000155,3
gene_1992968,3
32_GL0104145,3
1A-dyr3-06_GL0030616,3
10_GL0059271,3
G1-1A_GL0072150,3
gene_1090441,3
8-3_GL0057988,3
gene_4242784,3
Food_12_GL0242418,3
gene_1134494,3
MH-0-5_GL0013150,3
Group2-2A_GL0008733,3
gene_3476657,3
Chow_1_GL0176570,3
gene_1177041,3
10_GL0034509,3
38_GL0119856,3
MH-0-3_GL0034665,3
G1-1A_GL0024734,3
gene_2196447,3
gene_4478164,3
gene_4056652,3
gene_1767166,3
2-1_GL0067838,3
HF-F_1_GL0181128,3
G1-1A_GL0039119,3
S-Fe4_GL0111990,3
NZ_KE159646.1_cds_2413,3
10_GL0021975,3
gene_4125566,3
S-Fe20_GL0103156,3
AF73-05_14_GL0335950,3
gene_4340244,3
S-Fe10_GL0050734,3
S-Fe10_GL0059082,3
10_GL0018916,3
gene_341628,3
43_GL0080806,3
gene_2568246,3
gene_1390018,3
MC-6-1_GL0020986,3
10_GL0020500,3
MH-6-5_GL0022584,3
gene_805202,3
11_GL0070700,3
gene_2406550,3
NZ_CP021421.1_cds_WP_084274079.1_1576,3
gene_4605502,3
gene_1407792,3
1A-dyr1-07_GL0011444,3
1A-dyr2-07_GL0037951,3
G1-1A_GL0031595,3
42_GL0064817,3
4-1_GL0020496,3
G1-3A_GL0071007,3
gene_2414656,3
S-Fe10_GL0158492,3
HF-F_1_GL0109515,3
HF-F_1_GL0214565,3
S-Fe16_GL0063176,3
gene_4290830,3
gene_3412874,3
G1-1A_GL0002842,3
gene_4422994,3
MC-0-1_GL0022870,3
2A-dyr13-07_GL0038813,3
gene_3614461,3
gene_1659169,3
gene_4277045,3
Food_3_GL0143785,3
10_GL0088978,3
gene_438108,3
4-4_GL0090783,3
gene_341625,3
4-1_GL0017629,3
gene_1762086,3
G1-1A_GL0101383,3
2A-dyr13-07_GL0030144,3
HF-S_14_GL0252081,3
10_GL0030753,3
G1-2A_GL0072026,3
4-1_GL0045975,3
gene_2664233,3
42_GL0065040,3
17_GL0023192,3
4-1_GL0079584,3
Food_13_GL0055095,3
G1-1A_GL0065726,3
1_GL0047446,3
gene_3526051,3
S-Fe17_GL0068864,3
10_GL0030163,3
gene_3012938,3
gene_3095581,3
HF-F_1_GL0144369,3
42_GL0064232,3
Chow_8_GL0160805,3
G1-7A_GL0000084,3
OB-1_9_GL0184320,3
Chow_6_GL0064832,3
gene_2482693,3
S-Fe8_GL0172495,3
2-4_GL0078782,3
MH-6-1_GL0028848,3
19_GL0034284,3
gene_164967,3
HF-F_1_GL0271812,3
gene_1009603,3
S-Fe10_GL0096706,3
G1-1A_GL0072604,3
S-Fe19_GL0046035,3
16_GL0089894,3
MC-0-3_GL0007009,3
gene_2846638,3
gene_1832354,3
gene_3201291,3
gene_2728593,3
Chow_5_GL0340321,3
gene_802492,3
gene_1468738,3
ERR1212011_Scaf327_3485,3
G1-1A_GL0059252,3
10_GL0080455,3
AF73-05_8_GL0193443,3
gene_2558447,3
1A-dyr2-07_GL0028819,3
gene_2859202,3
8-8_GL0008674,3
G1-1A_GL0107444,3
gene_327139,3
gene_4549457,3
gene_4301746,3
gene_1281749,3
gene_2460218,3
7-5_GL0060982,3
Food_3_GL0029988,3
gene_2401314,3
gene_2982784,3
2-1_GL0088507,3
AF73-05_5_GL0022570,3
gene_1681439,3
10_GL0035374,3
10_GL0054055,3
S-Fe5_GL0109622,3
MC-0-3_GL0022803,3
gene_954377,3
OB-1_1_GL0367720,3
AF73-05_10_GL0205256,3
gene_3884621,3
gene_2602842,3
Food_9_GL0010303,3
gene_1862600,3
NZ_RAYW01000006.1_cds_WP_121698431.1_2254,3
2-1_GL0039347,3
MC-6-2_GL0159898,3
45_GL0146745,3
Food_5_GL0018261,3
S-Fe18_GL0058456,3
S-Fe8_GL0198633,3
7_GL0103125,3
gene_2838080,3
2A-dyr13-07_GL0017855,3
gene_3379865,3
gene_928672,3
HF-F_13_GL0233931,3
NZ_RAYV01000002.1_cds_WP_120359216.1_938,3
8-4_GL0059886,3
NZ_CP021422.1_cds_WP_066534039.1_1393,3
HF-F_1_GL0107883,3
AF73-05_10_GL0348729,3
2A-dyr13-07_GL0037964,3
HF-F_1_GL0008137,3
gene_2189606,3
10_GL0021990,3
S-Fe18_GL0029241,3
G1-1A_GL0092974,3
10_GL0060063,3
2B-dyr19-06_GL0044612,3
Chow_3_GL0225721,3
Chow_4_GL0209289,3
Chow_1_GL0064149,3
1-1_GL0016768,3
NZ_AUGK01000013.1_cds_WP_028027270.1_1973,3
gene_847899,3
S-Fe19_GL0048033,3
11_GL0083537,3
4-1_GL0028039,3
gene_211707,3
HF-F_6_GL0087636,3
G1-1A_GL0021750,3
gene_661460,3
gene_3436821,3
gene_2907260,3
gene_1837301,3
AF73-05_5_GL0333680,3
gene_971146,3
11_GL0049887,3
gene_218652,3
gene_955022,3
Chow_4_GL0030498,3
gene_3460115,3
1-8_GL0010207,3
S-Fe11_GL0003548,3
43_GL0094500,3
MC-6-1_GL0056575,3
2-7_GL0030656,3
MC-6-2_GL0049483,3
gene_1441920,3
gene_803956,3
gene_1431994,3
MC-0-1_GL0064066,3
2-3_GL0074885,3
gene_4513494,3
10_GL0064157,3
MC-0-1_GL0090924,3
HF-F_1_GL0230501,3
gene_1561603,3
G1-1A_GL0092971,3
gene_4141036,3
gene_2275554,3
gene_3019108,3
gene_2823037,3
gene_4616112,3
gene_218175,3
10_GL0016167,3
S-Fe3_GL0077250,3
2-4_GL0107003,3
gene_187607,3
6-3_GL0015349,3
MC-6-3_GL0087740,3
10_GL0060056,3
2-1_GL0003046,3
gene_3058471,3
10_GL0081477,3
gene_181058,3
gene_1197642,3
10_GL0054024,3
10_GL0074126,3
S-Fe6_GL0201527,3
1B-dyr12-07_GL0012764,3
S-Fe10_GL0080522,3
25_GL0024034,3
gene_3959456,3
HF-F_1_GL0175495,3
S-Fe10_GL0089101,3
HF-F_5_GL0066780,3
HF-S_2_GL0251462,3
gene_1332682,3
HF-S_14_GL0303468,3
gene_3500774,3
AF73-05_10_GL0222804,3
G1-1A_GL0092975,3
MC-6-3_GL0101348,3
gene_381361,3
gene_2277722,3
S-Fe10_GL0001641,3
DSM22607_5_GL0137951,3
NZ_RAYW01000020.1_cds_WP_088294826.1_749,3
20_GL0163156,3
8-2_GL0019053,3
4-1_GL0052922,3
S-Fe6_GL0093981,3
MC-6-1_GL0056572,3
HF-F_1_GL0250935,3
gene_1390019,3
gene_4564383,3
gene_2859049,3
gene_318942,3
S-Fe16_GL0009823,3
10_GL0098797,3
S-Fe10_GL0130696,3
gene_4266110,3
MC-6-1_GL0085438,3
8-4_GL0028561,3
gene_2187977,3
gene_2811694,3
31_GL0003815,3
32_GL0130711,3
S-Fe15_GL0060792,3
Chow_1_GL0261677,3
10_GL0053436,3
10_GL0065283,3
gene_1746746,3
gene_45838,3
HF-S_4_GL0035593,3
gene_4587556,3
gene_1712421,3
S-Fe2_GL0095737,3
G1-1A_GL0065738,3
2-1_GL0041155,3
S-Fe10_GL0059340,3
HF-F_1_GL0148103,3
S-Fe10_GL0024192,3
gene_1811302,3
DSM22607_13_GL0161596,3
MC-0-1_GL0043206,3
1-1_GL0127874,3
gene_4456234,3
28_GL0122165,3
4_GL0004551,3
gene_2780400,3
Food_5_GL0252297,3
41_GL0046965,3
7-3_GL0057094,3
HF-S_13_GL0013361,3
4-5_GL0056961,3
AF73-05_3_GL0412672,3
4-2_GL0030926,3
S-Fe10_GL0075250,3
gene_2176752,3
gene_221927,3
gene_4339978,3
MH-0-5_GL0016204,3
2A-dyr13-07_GL0025368,3
31_GL0034647,3
G1-5A_GL0103399,3
gene_4496554,3
gene_3287812,3
34_GL0040423,3
S-Fe16_GL0104674,3
S-Fe6_GL0104188,3
AF73-05_11_GL0156192,3
MC-6-5_GL0007118,3
S-Fe17_GL0006730,3
MC-6-5_GL0085752,3
gene_248778,3
10_GL0063273,3
gene_3467511,3
2A-dyr13-06_GL0002015,3
gene_4588581,3
2-4_GL0046546,3
NZ_KE159646.1_cds_WP_016309271.1_1015,3
HF-S_4_GL0238367,3
gene_1746038,3
gene_1964678,3
MH-6-4_GL0128731,3
NZ_KE159646.1_cds_1,3
26_GL0051103,3
Chow_7_GL0106856,3
gene_4349316,3
gene_3105361,3
HF-S_7_GL0106103,3
2-8_GL0033771,3
10_GL0035784,3
11_GL0096064,3
gene_2460167,3
1A-dyr2-07_GL0027663,3
G1-2A_GL0049412,3
51_GL0103973,3
gene_3835303,3
MC-0-1_GL0088184,3
gene_2127810,3
10_GL0084146,3
10_GL0064134,3
1A-dyr2-07_GL0069564,3
MC-6-5_GL0024533,3
Food_6_GL0035685,3
MC-6-2_GL0120851,3
AF73-05_5_GL0212621,3
10_GL0030746,3
gene_1862279,3
gene_4031708,3
DSM22607_9_GL0034674,3
32_GL0016706,3
gene_4412890,3
Food_12_GL0094935,3
OB-1_5_GL0136661,3
G1-1A_GL0024773,3
gene_3507032,3
6-3_GL0039291,3
28_GL0087455,3
gene_841071,3
10_GL0000857,3
NZ_RAYW01000021.1_cds_WP_121699536.1_925,3
gene_2134273,3
HF-F_1_GL0005670,3
42_GL0101590,3
10_GL0053442,3
4-1_GL0036253,3
G1-1A_GL0039142,3
G1-1A_GL0059737,3
2-6_GL0064127,3
S-Fe13_GL0107309,3
10_GL0081487,3
gene_1951851,3
gene_1286251,3
gene_369741,3
Food_14_GL0019345,3
10_GL0051454,3
32_GL0013938,3
2A-dyr14-06_GL0039310,3
gene_1025904,3
S-Fe4_GL0128385,3
gene_3426046,3
G1-1A_GL0112113,3
gene_1984368,3
4-4_GL0042098,3
Chow_5_GL0038335,3
1-8_GL0017770,3
MH-0-4_GL0041880,3
31_GL0046344,3
Food_4_GL0328972,3
7-7_GL0006510,3
NZ_RAYW01000020.1_cds_WP_121699522.1_705,3
gene_2402702,3
1A-dyr2-07_GL0069689,3
S-Fe10_GL0072300,3
10_GL0054052,3
gene_2093647,3
MH-6-2_GL0042382,3
gene_224795,3
1A-dyr2-07_GL0006848,3
gene_1090445,3
